patch_number,cb1,cb2,cb3,cb4,cb5,cb6,cb7,cb8,contrast,dissimilarity,homogeneity,ASM,energy,correlation,t1f1b1,t1f1b2,t1f1b3,t1f1b4,t1f1b5,t1f1b6,t1f1b7,t1f1b8,t1f1b9,t1f1b10,t1f1b11,t1f1b12,t1f1b13,t1f1b14,t1f1b15,t1f1b16,t1f1b17,t1f1b18,t1f1b19,t1f1b20,t1f2b1,t1f2b2,t1f2b3,t1f2b4,t1f2b5,t1f2b6,t1f2b7,t1f2b8,t1f2b9,t1f2b10,t1f2b11,t1f2b12,t1f2b13,t1f2b14,t1f2b15,t1f2b16,t1f2b17,t1f2b18,t1f2b19,t1f2b20,t2f1b1,t2f1b2,t2f1b3,t2f1b4,t2f1b5,t2f1b6,t2f1b7,t2f1b8,t2f1b9,t2f1b10,t2f1b11,t2f1b12,t2f1b13,t2f1b14,t2f1b15,t2f1b16,t2f1b17,t2f1b18,t2f1b19,t2f1b20,t2f2b1,t2f2b2,t2f2b3,t2f2b4,t2f2b5,t2f2b6,t2f2b7,t2f2b8,t2f2b9,t2f2b10,t2f2b11,t2f2b12,t2f2b13,t2f2b14,t2f2b15,t2f2b16,t2f2b17,t2f2b18,t2f2b19,t2f2b20,t3f1b1,t3f1b2,t3f1b3,t3f1b4,t3f1b5,t3f1b6,t3f1b7,t3f1b8,t3f1b9,t3f1b10,t3f1b11,t3f1b12,t3f1b13,t3f1b14,t3f1b15,t3f1b16,t3f1b17,t3f1b18,t3f1b19,t3f1b20,t3f2b1,t3f2b2,t3f2b3,t3f2b4,t3f2b5,t3f2b6,t3f2b7,t3f2b8,t3f2b9,t3f2b10,t3f2b11,t3f2b12,t3f2b13,t3f2b14,t3f2b15,t3f2b16,t3f2b17,t3f2b18,t3f2b19,t3f2b20,t4f1b1,t4f1b2,t4f1b3,t4f1b4,t4f1b5,t4f1b6,t4f1b7,t4f1b8,t4f1b9,t4f1b10,t4f1b11,t4f1b12,t4f1b13,t4f1b14,t4f1b15,t4f1b16,t4f1b17,t4f1b18,t4f1b19,t4f1b20,t4f2b1,t4f2b2,t4f2b3,t4f2b4,t4f2b5,t4f2b6,t4f2b7,t4f2b8,t4f2b9,t4f2b10,t4f2b11,t4f2b12,t4f2b13,t4f2b14,t4f2b15,t4f2b16,t4f2b17,t4f2b18,t4f2b19,t4f2b20,d0l2b1,d0l2b2,d0l2b3,d0l2b4,d0l2b5,d0l3b1,d0l3b2,d0l3b3,d0l3b4,d0l3b5,d0l4b1,d0l4b2,d0l4b3,d0l4b4,d0l4b5,d0l5b1,d0l5b2,d0l5b3,d0l5b4,d0l5b5,d0l6b1,d0l6b2,d0l6b3,d0l6b4,d0l6b5,d0l7b1,d0l7b2,d0l7b3,d0l7b4,d0l7b5,d45l2b1,d45l2b2,d45l2b3,d45l2b4,d45l2b5,d45l3b1,d45l3b2,d45l3b3,d45l3b4,d45l3b5,d45l4b1,d45l4b2,d45l4b3,d45l4b4,d45l4b5,d45l5b1,d45l5b2,d45l5b3,d45l5b4,d45l5b5,d45l6b1,d45l6b2,d45l6b3,d45l6b4,d45l6b5,d45l7b1,d45l7b2,d45l7b3,d45l7b4,d45l7b5,d90l2b1,d90l2b2,d90l2b3,d90l2b4,d90l2b5,d90l3b1,d90l3b2,d90l3b3,d90l3b4,d90l3b5,d90l4b1,d90l4b2,d90l4b3,d90l4b4,d90l4b5,d90l5b1,d90l5b2,d90l5b3,d90l5b4,d90l5b5,d90l6b1,d90l6b2,d90l6b3,d90l6b4,d90l6b5,d90l7b1,d90l7b2,d90l7b3,d90l7b4,d90l7b5,d135l2b1,d135l2b2,d135l2b3,d135l2b4,d135l2b5,d135l3b1,d135l3b2,d135l3b3,d135l3b4,d135l3b5,d135l4b1,d135l4b2,d135l4b3,d135l4b4,d135l4b5,d135l5b1,d135l5b2,d135l5b3,d135l5b4,d135l5b5,d135l6b1,d135l6b2,d135l6b3,d135l6b4,d135l6b5,d135l7b1,d135l7b2,d135l7b3,d135l7b4,d135l7b5
Cancer_3_45,0,0,0,0,0.019775391,0.400878906,0.515136719,0.064208984,1929.516155,33.78098517,0.030054505,0.000202305,0.014223395,0.233271323,0,0,0,0,0,0,0,0,0,2,4073,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1890,1877,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1669,2059,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4058,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1883,1891,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1665,2049,270,0,0,0,0,0,0,0,2,7,26,39,0,0,3,11,26,0,0,6,3,6,0,0,0,0,9,0,0,0,0,0,0,0,1,1,1,0,2,18,28,44,0,0,6,5,18,0,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,11,17,31,2,1,11,22,17,2,0,2,2,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,18,21,48,0,0,5,8,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_3_46,0,0,0,0,0.015625,0.469726563,0.479736328,0.034912109,1745.55482,32.78363347,0.033278352,0.000213702,0.014618548,0.157004647,0,0,0,0,0,0,0,0,0,6,4067,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2134,1664,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1941,1906,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4076,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,2139,1751,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1959,1901,147,0,0,0,0,0,0,2,8,11,31,42,5,4,4,24,42,0,0,4,4,19,0,0,0,3,6,0,0,0,1,5,0,0,0,0,2,5,8,14,34,73,0,0,2,9,24,0,0,0,8,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,8,13,34,55,3,3,8,27,38,1,1,0,9,21,0,0,0,0,8,0,0,0,1,3,0,0,0,0,1,5,7,12,40,80,1,0,3,17,28,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cancer_3_47,0,0,0,0,0.019042969,0.450927734,0.500732422,0.029296875,2039.805614,35.82891949,0.028180277,0.000201814,0.014206127,0.092132309,0,0,0,0,0,0,0,0,0,4,4069,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2068,1775,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1866,1990,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4075,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,2064,1779,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1863,1991,138,0,0,0,0,0,0,0,4,24,17,34,0,6,15,17,16,0,3,3,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,26,29,36,0,1,5,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,24,21,20,0,2,14,13,25,0,0,4,6,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,6,22,25,38,0,0,7,10,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_3_48,0,0,0,0,0.032470703,0.390625,0.526367188,0.050537109,1973.057998,35.21795551,0.030177616,0.000207635,0.014409554,0.215306902,0,0,0,0,0,0,0,0,0,0,4083,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,1894,1827,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1656,2067,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4089,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,1894,1839,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1667,2067,210,0,0,0,0,0,0,2,0,8,7,26,3,2,6,7,10,3,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,15,13,24,2,0,0,3,3,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,9,9,25,2,5,8,6,11,1,0,0,2,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,3,8,14,16,5,0,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_3_49,0,0,0,0,0.046630859,0.416503906,0.495361328,0.041503906,2586.567797,38.82044492,0.027916677,0.000201043,0.014178947,0.087271538,0,0,0,0,0,0,0,0,0,76,3987,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,1922,1758,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,3935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,161,1722,1970,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,3952,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,208,1923,1723,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,155,1720,1976,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_3_50,0,0,0,0,0.022949219,0.369140625,0.575683594,0.032226563,1964.418432,34.35805085,0.029401617,0.00021784,0.014759401,0.089779666,0,0,0,0,0,0,0,0,0,2,4069,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1779,2067,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1539,2296,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4073,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,1743,2099,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1547,2298,135,0,0,0,0,0,0,5,6,8,16,16,3,4,4,14,15,0,1,1,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,6,22,27,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,14,18,0,1,5,13,10,1,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,26,31,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_3_51,0,0,0,0,0.020019531,0.376464844,0.572998047,0.030517578,1822.108581,33.84692797,0.028903078,0.000203813,0.014276305,0.190368048,0,0,0,0,0,0,0,0,0,0,4088,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,1728,2120,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1566,2286,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4087,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1768,2090,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1564,2296,129,0,0,0,0,0,0,5,12,21,20,21,7,5,20,13,25,0,3,5,8,7,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,7,13,30,25,31,1,4,7,8,10,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,9,23,22,14,4,9,18,15,24,1,1,6,7,5,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,8,11,32,25,31,0,1,4,8,10,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_3_52,0,0,0,0,0.020751953,0.411621094,0.52734375,0.040283203,1851.463189,33.67134534,0.033763716,0.000211177,0.014531933,0.179495112,0,0,0,0,0,0,0,0,0,4,4077,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1930,1884,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1697,2117,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4078,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1905,1892,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1701,2111,175,0,0,0,0,0,0,7,2,24,18,27,1,1,8,24,34,2,0,3,7,8,0,1,0,4,1,0,0,0,1,2,0,0,0,1,1,6,3,26,38,46,2,1,3,19,16,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,17,25,29,6,2,13,19,30,0,0,5,9,9,0,0,0,4,3,0,0,0,0,2,0,0,0,1,0,5,4,23,34,46,1,0,5,11,14,0,0,1,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cancer_3_53,0,0,0,0,0.010498047,0.302246094,0.600341797,0.086914063,1883.972722,33.81806144,0.030983833,0.000207635,0.014409554,0.226455227,0,0,0,0,0,0,0,0,0,2,4067,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1483,2249,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1280,2394,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4073,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1506,2223,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1277,2408,356,0,0,0,0,0,0,0,0,4,9,8,0,0,1,7,10,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,13,13,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,17,1,2,3,9,11,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,14,19,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_3_54,0,0,0,0,0.022460938,0.475585938,0.486816406,0.015136719,1848.958422,33.37049788,0.033638159,0.000213947,0.014626942,0.116693485,0,0,0,0,0,0,0,0,0,3,4085,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2152,1715,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1974,1929,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4084,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2159,1730,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1975,1934,74,0,0,0,0,0,0,4,13,24,30,42,6,12,23,29,31,0,1,6,8,14,2,0,1,2,4,0,0,2,1,3,0,0,0,1,1,8,17,37,38,71,1,4,8,8,16,1,0,0,5,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9,13,27,33,41,3,9,26,22,32,0,4,4,9,10,1,0,0,2,4,0,1,2,0,1,0,0,0,0,0,12,20,42,45,59,2,2,10,9,18,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_3_55,0,0,0,0,0.018066406,0.350830078,0.559082031,0.072021484,2271.994439,36.79899364,0.030937649,0.000196133,0.014004752,0.180235025,0,0,0,0,0,0,0,0,0,4,4072,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,1563,2176,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1454,2234,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4053,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1612,2113,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,4017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1454,2236,311,0,0,0,0,0,0,6,6,20,28,40,5,2,16,19,33,0,2,1,8,14,0,0,5,1,7,2,0,2,2,2,0,0,0,1,1,10,4,22,34,58,3,1,8,15,14,0,0,3,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,1,21,24,48,8,4,16,21,22,0,1,4,12,12,0,0,3,2,7,0,0,2,1,1,0,0,0,0,0,12,5,29,41,60,1,0,8,11,21,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_3_56,0,0,0,0,0.013427734,0.458007813,0.506591797,0.021972656,1610.959746,31.76959746,0.032526193,0.000223801,0.014959994,0.165066856,0,0,0,0,0,0,0,0,0,1,4081,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2099,1772,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1909,2004,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4094,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2089,1827,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1890,2021,98,0,0,0,0,0,0,7,18,20,40,48,3,14,15,27,29,3,3,0,11,10,1,2,1,4,6,2,0,0,0,1,0,1,0,0,0,15,26,26,65,63,4,4,1,8,13,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,19,33,46,15,11,11,35,41,0,1,5,11,7,0,0,0,4,5,0,0,0,1,2,0,0,0,0,0,8,25,21,51,66,4,2,1,15,20,2,2,2,4,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
Cancer_3_57,0,0,0,0,0.048828125,0.4609375,0.433105469,0.057128906,2272.602489,36.51085805,0.031878018,0.0002103,0.014501738,0.251916652,0,0,0,0,0,0,0,0,0,67,4012,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,2132,1470,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,3932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,165,1902,1721,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3988,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,219,2112,1476,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,158,1920,1707,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_3_58,0,0,0,0,0.008789063,0.246337891,0.589355469,0.155517578,2513.574153,38.97351695,0.024551274,0.00019182,0.013849901,0.157585596,0,0,0,0,0,0,0,0,0,2,4043,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1275,2267,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1051,2365,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4027,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1241,2279,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1045,2353,644,0,0,0,0,0,0,2,3,12,23,9,0,2,11,9,14,1,1,4,4,2,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,2,4,11,24,13,0,0,5,4,6,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,21,16,2,1,8,22,12,0,0,4,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,3,15,22,23,0,0,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_3_59,0,0,0,0,0.035644531,0.373779297,0.542480469,0.048095703,2192.020657,37.44544492,0.027135543,0.000194765,0.013955839,0.185889461,0,0,0,0,0,0,0,0,0,14,4059,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,1700,2011,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1541,2159,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4070,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,1716,2016,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1526,2178,213,0,0,0,0,0,0,8,13,10,15,25,0,5,6,24,18,0,0,3,5,7,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,6,8,14,34,33,0,1,4,6,11,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,11,26,24,0,4,7,22,19,1,1,3,7,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,5,9,15,35,30,0,1,2,9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_3_60,0,0,0,0,0.031494141,0.356933594,0.551025391,0.060546875,2242.333422,37.05164195,0.029152166,0.00019687,0.014031019,0.230443068,0,0,0,0,0,0,0,0,0,6,4062,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1624,2073,197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1468,2214,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4060,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,1642,2069,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1474,2207,259,0,0,0,0,0,0,8,5,14,2,24,2,2,10,10,13,1,0,3,3,4,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,5,3,16,14,33,1,1,3,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,20,6,25,3,2,7,9,24,0,0,4,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,17,9,30,1,0,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_3_61,0,0,0,0,0.022949219,0.216796875,0.616699219,0.143554688,2368.961335,37.10222458,0.031112714,0.000202165,0.014218464,0.234413385,0,0,0,0,0,0,0,0,0,10,4033,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,1051,2465,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,915,2461,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4053,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1034,2485,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,916,2472,593,0,0,0,0,0,0,2,0,2,11,10,2,1,3,4,10,0,0,1,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,5,10,19,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,10,20,0,1,3,4,7,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,12,21,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cancer_3_62,0,0,0,0,0.026611328,0.371826172,0.522216797,0.079345703,2325.259534,37.46980932,0.028748943,0.000191259,0.013829631,0.22471311,0,0,0,0,0,0,0,0,0,3,4043,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,1691,1942,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,1556,2083,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4035,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,1708,1952,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1534,2085,336,0,0,0,0,0,0,5,2,13,6,18,1,3,7,6,11,0,0,3,3,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,3,3,15,9,26,0,1,3,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,18,7,17,0,2,8,6,21,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,3,2,13,5,22,0,1,3,1,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
